word,pos
марш,INTJ
оббо,INTJ
офарин,INTJ
оҳ,INTJ
раҳмат,INTJ
салом,INTJ
туф,INTJ
ура,INTJ
уф,INTJ
уҳ,INTJ
хайр,INTJ
чу,INTJ
э,INTJ
эй,INTJ
эҳ,INTJ
қани,INTJ
ҳай,INTJ
ҳақ,INTJ
ҳаҳ,INTJ
ҳе,INTJ
ҳей,INTJ
ҳо,INTJ
ҳорманг,INTJ
ҳув,INTJ
авваламбор,MOD
аввали,MOD
аввало,MOD
айтмоқчи,MOD
албатта,MOD
аттанг,MOD
афсус,MOD
афтидан,MOD
балки,MOD
бор,MOD
бўпти,MOD
дарвоқе,MOD
даркор,MOD
дарҳақиқат,MOD
демак,MOD
дуруст,MOD
зарур,MOD
йўқ,MOD
мазмуни,MOD
майли,MOD
модомики,MOD
табиий,MOD
хай,MOD
хуллас,MOD
хўп,MOD
хўш,MOD
чамаси,MOD
шекилли,MOD
шубҳасиз,MOD
эсиз,MOD
эҳтимол,MOD
ҳақиқатан,MOD
анг-анг,IMIT
апил-тапил,IMIT
биж-биж,IMIT
гир-гир,IMIT
гуп-гуп,IMIT
гур,IMIT
данг,IMIT
динг,IMIT
дир-дир,IMIT
дув-дув,IMIT
дук-дук,IMIT
лапанг-лапанг,IMIT
лик-лик,IMIT
лип-лип,IMIT
паға-паға,IMIT
пир-пир,IMIT
пиқ-пиқ,IMIT
тап-тап,IMIT
тарақ-туруқ,IMIT
тарс,IMIT
тарс-турс,IMIT
тақ-туқ,IMIT
тақа-тақ,IMIT
хиппа,IMIT
шақ,IMIT
шип,IMIT
шиқ,IMIT
ялт,IMIT
ялт-юлт,IMIT
ярқ,IMIT
ғарч-ғурч,IMIT
ғиппа,IMIT
ғир-ғир,IMIT
ғув-ғув,IMIT
қалт-қалт,IMIT
қарс,IMIT
қулт-қулт,IMIT
ҳанг-манг,IMIT
аввал,AUX
азбаройи,AUX
асосан,AUX
бери,AUX
билан,AUX
биноан,AUX
бош,AUX
бошқа,AUX
бурун,AUX
буён,AUX
бўйича,AUX
бўйлаб,AUX
бўлак,AUX
деган,AUX
доир,AUX
илгари,AUX
ич,AUX
ичра,AUX
каби,AUX
кейин,AUX
кўра,AUX
мувофиқ,AUX
нари,AUX
олд,AUX
ора,AUX
орқа,AUX
орқали,AUX
ост,AUX
оша,AUX
сабабли,AUX
сайин,AUX
сари,AUX
сингари,AUX
сўнг,AUX
таг,AUX
ташқари,AUX
томон,AUX
туфайли,AUX
узра,AUX
уст,AUX
учун,AUX
чамаси,AUX
чоғли,AUX
янглиғ,AUX
ён,AUX
ўзга,AUX
ўрта,AUX
қадар,AUX
қараганда,AUX
қарамай,AUX
қарамасдан,AUX
қарши,AUX
автострада,NOUN
автотранспорт,NOUN
автоуй,NOUN
агар,NOUN
агарда,NOUN
агглютинатив,NOUN
агглютинация,NOUN
агентура,NOUN
агитация,NOUN
агломерация,NOUN
агнозия,NOUN
агностицизм,NOUN
агония,NOUN
аграр,NOUN
агрегат,NOUN
агробиология,NOUN
агрокимё,NOUN
агромелиорация,NOUN
агрометеорология,NOUN
агрономия,NOUN
агросаноат,NOUN
агротехника,NOUN
агрофизика,NOUN
ада,NOUN
адам,NOUN
адаптация,NOUN
адаси,NOUN
адаш,NOUN
адвокат,NOUN
адвокатура,NOUN
адекват,NOUN
аденоидлар,NOUN
ади-бади,NOUN
адиба,NOUN
адигей,NOUN
адигейлар,NOUN
адиз,NOUN
адил,NOUN
адинамия,NOUN
адип,NOUN
адл,NOUN
адлия,NOUN
администрация,NOUN
адмирал,NOUN
адно,NOUN
адо,NOUN
адоват,NOUN
адойи,NOUN
адолатпарвар,NOUN
адрас,NOUN
адрасбоф,NOUN
адрес,NOUN
адресант,NOUN
адресат,NOUN
адсорбция,NOUN
аду,NOUN
адув,NOUN
адъюнкт,NOUN
адъюнктура,NOUN
адёл,NOUN
ажаб,NOUN
ажабтовур,NOUN
ажал,NOUN
аждар,NOUN
аждаргул,NOUN
аждарнафс,NOUN
аждарҳо,NOUN
аждаҳо,NOUN
аждод,NOUN
ажз,NOUN
ажи,NOUN
ажи-ажи,NOUN
ажи-бужи,NOUN
ажиб,NOUN
ажива,NOUN
аживақа,NOUN
ажиз,NOUN
ажина,NOUN
ажиотаж,NOUN
ажойибот,NOUN
ажр,NOUN
ажралиш,NOUN
ажралмас,NOUN
ажува,NOUN
ажуз,NOUN
ажуз-мажуз,NOUN
ажуза,NOUN
азалда,NOUN
азамат,NOUN
азза-базза,NOUN
азиз,NOUN
азиз-авлиё,NOUN
азимат,NOUN
азимут,NOUN
азл,NOUN
азм,NOUN
азмойиш,NOUN
азоб-уқубат,NOUN
азозил,NOUN
азонда,NOUN
азроил,NOUN
азтаҳидил,NOUN
айил,NOUN
айирбош,NOUN
айирбошлаш,NOUN
айириш,NOUN
айирув,NOUN
айиқмурут,NOUN
айиқтовондошлар,NOUN
айиқтовонлар,NOUN
айлана,NOUN
айланай,NOUN
айланасида,NOUN
айланиш,NOUN
айни,NOUN
айният,NOUN
айниқса,NOUN
айрам,NOUN
айрибош,NOUN
айрилиш,NOUN
айрилмас,NOUN
айро,NOUN
айру,NOUN
айсберг,NOUN
айтилиш,NOUN
айтишув,NOUN
айш,NOUN
айш-ишрат,NOUN
айшгоҳ,NOUN
айём,NOUN
айғиз,NOUN
айқаш-уйқаш,NOUN
айҳай,NOUN
ака,NOUN
академизм,NOUN
академия,NOUN
акапелла,NOUN
акас,NOUN
акация,NOUN
акбар,NOUN
акваланг,NOUN
акванавт,NOUN
акварель,NOUN
акватория,NOUN
акинезия,NOUN
акклиматизация,NOUN
аккомодация,NOUN
аккорд,NOUN
аккредитация,NOUN
аккредитив,NOUN
акобир,NOUN
акробатика,NOUN
акса,NOUN
аксар,NOUN
аксари,NOUN
аксарият,NOUN
аксига,NOUN
аксириш,NOUN
акт,NOUN
актив,NOUN
актриса,NOUN
актуал,NOUN
акула,NOUN
акустика,NOUN
акушер-гинеколог,NOUN
акушерка,NOUN
акцент,NOUN
акциз,NOUN
алайно,NOUN
алайҳ,NOUN
алайҳиллаъна,NOUN
алайҳиссалом,NOUN
алалабад,NOUN
алалоқибат,NOUN
алалхусус,NOUN
алам-изтироб,NOUN
алам-ситам,NOUN
аламангиз,NOUN
аламдийда,NOUN
аламзада,NOUN
аланг-жаланг,NOUN
алапи,NOUN
алас-алас,NOUN
алаф,NOUN
алачабоф,NOUN
алағ,NOUN
алағда,NOUN
алаҳлаш,NOUN
албанлар,NOUN
албат,NOUN
алвасти,NOUN
алвир-шалвир,NOUN
алгебра,NOUN
алгоритм,NOUN
алгорифм,NOUN
алдаб-сулдаб,NOUN
алдам-қалдам,NOUN
алебастр,NOUN
алеут,NOUN
алеутлар,NOUN
алиби,NOUN
алимент,NOUN
алиф,NOUN
алифбе,NOUN
алифбо,NOUN
алиш,NOUN
алкалоид,NOUN
алкалоидлар,NOUN
алкимё,NOUN
алкоголизм,NOUN
алкоголь,NOUN
аллегория,NOUN
аллерген,NOUN
аллергия,NOUN
аллергология,NOUN
аллитерация,NOUN
аллоф,NOUN
аллоҳ,NOUN
алманах,NOUN
алмашинув,NOUN
алмойи-алжойи,NOUN
ало,NOUN
аломат,NOUN
алоэ,NOUN
алоқадриҳол,NOUN
алоҳа,NOUN
алоҳал,NOUN
алоҳида,NOUN
алоҳида-алоҳида,NOUN
алоҳол,NOUN
алп,NOUN
алпанг-талпанг,NOUN
алпи-салпи,NOUN
алпозда,NOUN
алфавит,NOUN
алфоз,NOUN
алфозда,NOUN
альбатрос,NOUN
альбом,NOUN
альма-терапия,NOUN
альпинизм,NOUN
альпинист,NOUN
альтернатив,NOUN
альтернатива,NOUN
альтиметр,NOUN
альфа,NOUN
альфа-зарралар,NOUN
альянс,NOUN
алё,NOUN
алқандоз,NOUN
алқисса,NOUN
алҳазар,NOUN
алҳамдулилло,NOUN
алҳамдулиллоҳ,NOUN
алҳол,NOUN
алҳосил,NOUN
амал-тақал,NOUN
амалда,NOUN
амалия,NOUN
амбразура,NOUN
амбулатория,NOUN
амвол,NOUN
аметропия,NOUN
амирзода,NOUN
амири,NOUN
аммофос,NOUN
амнистия,NOUN
амният,NOUN
амортизация,NOUN
аморф,NOUN
ампер-соат,NOUN
амперметр,NOUN
амплитуда,NOUN
амплуа,NOUN
ампула,NOUN
ампутация,NOUN
амр,NOUN
амримаъруф,NOUN
амримаҳол,NOUN
амфибия,NOUN
амфибиялар,NOUN
амфитеатр,NOUN
амфора,NOUN
амёбалар,NOUN
ана-мана,NOUN
анабиоз,NOUN
анави,NOUN
анакондалар,NOUN
анализ,NOUN
анализаторлар,NOUN
аналогия,NOUN
ананас,NOUN
анархизм,NOUN
анатом,NOUN
анатомия,NOUN
анафора,NOUN
анбар,NOUN
анбиё,NOUN
анбуҳ,NOUN
анвар,NOUN
анво,NOUN
анвои,NOUN
ангар,NOUN
ангидрид,NOUN
англашилмас,NOUN
анда,NOUN
андава,NOUN
андалиб,NOUN
анди,NOUN
андиз,NOUN
андоза,NOUN
андом,NOUN
андуҳ,NOUN
анемия,NOUN
анемометр,NOUN
анероид,NOUN
анестезия,NOUN
анжом,NOUN
анзур,NOUN
аниқланмиш,NOUN
анкер,NOUN
анкета,NOUN
аннексия,NOUN
аннотация,NOUN
аннуляция,NOUN
анови,NOUN
анод,NOUN
анойи,NOUN
аномалия,NOUN
анонимка,NOUN
анонс,NOUN
анордошлар,NOUN
анормал,NOUN
ансамбль,NOUN
антагонизм,NOUN
антагонист,NOUN
антарктида,NOUN
антарктика,NOUN
антенна,NOUN
анти-,NOUN
антибиотиклар,NOUN
антигенлар,NOUN
антиномия,NOUN
антипатия,NOUN
антисемитизм,NOUN
антитаналар,NOUN
антитеза,NOUN
антитезис,NOUN
антителолар,NOUN
антифашист,NOUN
антифризлар,NOUN
антиқа,NOUN
антология,NOUN
антонимия,NOUN
антонимлар,NOUN
антракт,NOUN
антрацит,NOUN
антропо-,NOUN
антрополог,NOUN
антропология,NOUN
антропометрия,NOUN
антропонимика,NOUN
анув,NOUN
анурия,NOUN
анчар,NOUN
аншлаг,NOUN
анғиз,NOUN
анғирт,NOUN
анқо,NOUN
аорта,NOUN
апартеид,NOUN
апатит,NOUN
апатия,NOUN
апелляция,NOUN
апир-шапир,NOUN
апогей,NOUN
апоплексия,NOUN
апорт,NOUN
апортлар,NOUN
апостериори,NOUN
апостроф,NOUN
аппаратура,NOUN
аппендикс,NOUN
аппендицит,NOUN
аппликация,NOUN
апрель,NOUN
априори,NOUN
апробация,NOUN
аптечка,NOUN
апшу,NOUN
ар-ар,NOUN
араби,NOUN
арабизм,NOUN
араблар,NOUN
арайиш,NOUN
аралаш,NOUN
аралаш-қуралаш,NOUN
аралашиб-қуралашиб,NOUN
аралашига,NOUN
аранг,NOUN
арасот,NOUN
арафа,NOUN
арафасида,NOUN
арбитр,NOUN
арбитраж,NOUN
арбоб,NOUN
арвоҳ,NOUN
арго,NOUN
арго-,NOUN
арготизмлар,NOUN
аргумент,NOUN
аргументация,NOUN
ардоб,NOUN
ареал,NOUN
ареометр,NOUN
арест,NOUN
аржуманд,NOUN
арз-дод,NOUN
арз-ҳол,NOUN
арзанда,NOUN
арзандаи-кироманда,NOUN
арзгўй,NOUN
арзимас,NOUN
арзонқўл,NOUN
аризанавис,NOUN
аристократ,NOUN
аристократизм,NOUN
аристократия,NOUN
аритмия,NOUN
арифметика,NOUN
арифмометр,NOUN
ариш,NOUN
ария,NOUN
арка,NOUN
аркони,NOUN
арктика,NOUN
армани,NOUN
арманилар,NOUN
арманлар,NOUN
армия,NOUN
арна,NOUN
аро,NOUN
ароба,NOUN
аросат,NOUN
ароқхўр,NOUN
арпа,NOUN
арпабодиён,NOUN
арпапоя,NOUN
арсенал,NOUN
артель,NOUN
артериосклероз,NOUN
артерия,NOUN
артикль,NOUN
артикул,NOUN
артикуляия,NOUN
артистка,NOUN
артрит,NOUN
артрология,NOUN
аруз,NOUN
архаизм,NOUN
архар,NOUN
археолог,NOUN
археология,NOUN
архивариус,NOUN
архиепископ,NOUN
архиерей,NOUN
архимандрит,NOUN
архипелаг,NOUN
архитектоника,NOUN
архитектура,NOUN
арш,NOUN
арьергард,NOUN
арқхўр,NOUN
асабият,NOUN
асад,NOUN
асака,NOUN
асал,NOUN
асар,NOUN
асбест,NOUN
асбоб,NOUN
асбоб-анжом,NOUN
асбоб-ускуна,NOUN
асептика,NOUN
асил,NOUN
асилзода,NOUN
асимметрия,NOUN
асира,NOUN
аскарбоши,NOUN
аскет,NOUN
аскетизм,NOUN
аслаҳа-анжом,NOUN
аслида,NOUN
асло,NOUN
асно,NOUN
асо,NOUN
асорат,NOUN
асосда,NOUN
асосида,NOUN
асп,NOUN
аспект,NOUN
аспижаллоб,NOUN
аспирант,NOUN
аспирантка,NOUN
аспирантура,NOUN
асранди,NOUN
ассалом,NOUN
ассамблея,NOUN
ассимиляция,NOUN
ассортимент,NOUN
ассоциация,NOUN
аста,NOUN
аста-аста,NOUN
астар-арва,NOUN
астар-пахта,NOUN
астағфирулло,NOUN
астероидлар,NOUN
асти,NOUN
астойдил,NOUN
астро-,NOUN
астробиология,NOUN
астроботаника,NOUN
астролог,NOUN
астрология,NOUN
астролябия,NOUN
астронавт,NOUN
астронавтика,NOUN
астроном,NOUN
астрономия,NOUN
астрофизика,NOUN
асфиксия,NOUN
асъаса-дабдаба,NOUN
асҳоб,NOUN
атавизм,NOUN
атака,NOUN
атала,NOUN
атеизм,NOUN
атеист,NOUN
ателье,NOUN
атеросклероз,NOUN
атир,NOUN
атиргул,NOUN
атирсовун,NOUN
атиқа,NOUN
атлас,NOUN
атлет,NOUN
ато,NOUN
атомистика,NOUN
аторид,NOUN
атрибут,NOUN
атрибутив,NOUN
атрофига,NOUN
атрофида,NOUN
атрофия,NOUN
аттанга,NOUN
атташе,NOUN
аттестат,NOUN
аттестация,NOUN
аудит,NOUN
аудитория,NOUN
аут,NOUN
аутсайдер,NOUN
афанди,NOUN
афв,NOUN
афзал,NOUN
афзун,NOUN
афиф,NOUN
афифа,NOUN
афиша,NOUN
афлотун,NOUN
афоризмлар,NOUN
афт,NOUN
афт-башара,NOUN
афт-бош,NOUN
афтода,NOUN
афтодаҳол,NOUN
аффект,NOUN
аффикс,NOUN
афюн,NOUN
афғонлар,NOUN
ахийри,NOUN
ахири,NOUN
ацетилен,NOUN
ачамбити,NOUN
ачимтир,NOUN
ачиниш,NOUN
ачом,NOUN
аччиқмия,NOUN
аччиқтош,NOUN
ашадди,NOUN
ашир,NOUN
ашраф,NOUN
аштархонийлар,NOUN
ашша,NOUN
ашқол-дашқол,NOUN
аъзам,NOUN
аълам,NOUN
аъмо,NOUN
аъмол,NOUN
аъроф,NOUN
аъён,NOUN
аэро,NOUN
аэро-,NOUN
аэробика,NOUN
аэровокзал,NOUN
аэродинамика,NOUN
аэродром,NOUN
аэроклуб,NOUN
аэромеханика,NOUN
аэронавигация,NOUN
аэропорт,NOUN
аэростат,NOUN
аэростатика,NOUN
аэросъёмка,NOUN
аэротерапия,NOUN
аэрофлот,NOUN
аэрофотосъёмка,NOUN
аэрочана,NOUN
аюъютант,NOUN
аюҳаннос,NOUN
ая,NOUN
аямажиз,NOUN
аё,NOUN
аёл,NOUN
аёлманд,NOUN
аён,NOUN
ағдар-тўнтар,NOUN
ағёр,NOUN
ақиқа,NOUN
ақл-ҳуш,NOUN
ақоид,NOUN
ақраб,NOUN
ақрабо,NOUN
аҳа,NOUN
аҳбоб,NOUN
аҳвол,NOUN
аҳволот,NOUN
аҳком,NOUN
аҳл,NOUN
аҳён,NOUN
би-,NOUN
биббинойи,NOUN
бибиш,NOUN
библиограф,NOUN
библиография,NOUN
библиотека,NOUN
библия,NOUN
бигиз,NOUN
бигизпошна,NOUN
бижир-бижир,NOUN
биз ол,NOUN
биз-биз,NOUN
бизбоп,NOUN
бизнесмен,NOUN
бизоат,NOUN
бизтироб,NOUN
бийбува,NOUN
бийи,NOUN
бика,NOUN
бикамерализм,NOUN
бикарбонатлар,NOUN
биквадрат,NOUN
бикр,NOUN
била,NOUN
билакс,NOUN
биланг-биланг,NOUN
билар-билмас,NOUN
билвосита,NOUN
билжинг-билжинг,NOUN
билинар-билинмас,NOUN
билингвизм,NOUN
билиниб-билинмай,NOUN
билиш,NOUN
билкут,NOUN
билла,NOUN
билло,NOUN
биллоҳ,NOUN
билмам,NOUN
билмол,NOUN
билониҳоя,NOUN
билфъел,NOUN
билъакс,NOUN
бильярд,NOUN
биметалл,NOUN
биметаллар,NOUN
биметаллизм,NOUN
бинар,NOUN
бинафшагул,NOUN
бинокль,NOUN
бином,NOUN
бинт,NOUN
био-,NOUN
биоакустика,NOUN
биобиблиография,NOUN
биогенез,NOUN
биогеография,NOUN
биография,NOUN
биоиндикаторлар,NOUN
биоклиматология,NOUN
биолаборатория,NOUN
биолог,NOUN
биология,NOUN
биолокация,NOUN
биолюминесценция,NOUN
бионика,NOUN
биооптика,NOUN
биополимер,NOUN
биополимерлар,NOUN
биосинтез,NOUN
биосфера,NOUN
биотелеметрия,NOUN
биотехнология,NOUN
биотип,NOUN
биофизика,NOUN
биофильтр,NOUN
биохимия,NOUN
биоқувват,NOUN
бипартид,NOUN
бир-бир,NOUN
бир-бири,NOUN
бир-бировига,NOUN
бир-бировини,NOUN
биракай,NOUN
биракайига,NOUN
бирам,NOUN
биратўла,NOUN
биратўласи,NOUN
бирваракай,NOUN
бирваракайига,NOUN
бирваракасига,NOUN
биргаликда,NOUN
бирда,NOUN
бирдан-бир,NOUN
бирданига,NOUN
бирикиш,NOUN
биринж,NOUN
бириси,NOUN
бирйўла,NOUN
бирка,NOUN
бирла,NOUN
бирликда,NOUN
бирма-бир,NOUN
биродарзода,NOUN
бироз,NOUN
бирон-бир,NOUN
биронта,NOUN
бирорта,NOUN
биротар,NOUN
бирпасда,NOUN
биррав,NOUN
бирхил,NOUN
бирхиллаштириш,NOUN
бирён,NOUN
бирқадар,NOUN
бирқур,NOUN
бирҳад,NOUN
бисквит,NOUN
бисмилло,NOUN
бисмиллоҳ,NOUN
бисот-бағал,NOUN
биссектриса,NOUN
бистар,NOUN
бисёр,NOUN
бит,NOUN
битишув,NOUN
биткўз,NOUN
битмас,NOUN
битмас-туганмас,NOUN
битта-битта,NOUN
битта-иккита,NOUN
битта-яримта,NOUN
биттанга,NOUN
битумлар,NOUN
бифидобактериялар,NOUN
бифштекс,NOUN
бих,NOUN
бичилиш,NOUN
бичиш-тикиш,NOUN
бия,NOUN
биё-биё,NOUN
биёв-биёв,NOUN
биғ-биғ,NOUN
биқинида,NOUN
биҳишт,NOUN
биҳишти,NOUN
блефарит,NOUN
блиндаж,NOUN
блокада,NOUN
блокнот,NOUN
блуза,NOUN
блузка,NOUN
блуминг,NOUN
брадикардия,NOUN
браковка,NOUN
брандспойт,NOUN
браслет,NOUN
брасс,NOUN
браунинг,NOUN
браҳманзода,NOUN
браҳманизм,NOUN
брезент,NOUN
бриз,NOUN
брикет,NOUN
бриллиант,NOUN
бринза,NOUN
бриолог,NOUN
бриология,NOUN
бритт,NOUN
брифинг,NOUN
бричка,NOUN
бройлер,NOUN
брокер,NOUN
бром,NOUN
бронеавтомобиль,NOUN
бронемашина,NOUN
броненосец,NOUN
бронепоезд,NOUN
бронетранспортёр,NOUN
бронза,NOUN
бронтешар,NOUN
бронх,NOUN
бронхит,NOUN
бронхография,NOUN
бронхоскопия,NOUN
бронь,NOUN
брошюра,NOUN
брус,NOUN
брутто,NOUN
бруцеллёз,NOUN
буви,NOUN
бувиш,NOUN
бувра,NOUN
бугун-эрта,NOUN
буд,NOUN
буд-шуд,NOUN
будда,NOUN
буддизм,NOUN
буж,NOUN
бужун,NOUN
бужур,NOUN
бузи,NOUN
бузилиш,NOUN
бузилмас,NOUN
бузоқбош,NOUN
бузоқбоши,NOUN
бузоқбоқар,NOUN
бузоқчирг,NOUN
бузуқбош,NOUN
буйра,NOUN
буйруқнамо,NOUN
буйруқомуз,NOUN
букет,NOUN
букилмас,NOUN
буклам,NOUN
буклет,NOUN
буксир,NOUN
букур,NOUN
булбул,NOUN
булбулигўё,NOUN
булбулнаво,NOUN
булдуруқўт,NOUN
булка,NOUN
буллит,NOUN
булоғочун,NOUN
булоқчилар,NOUN
бульвар,NOUN
бульденеж,NOUN
бульдог,NOUN
булғори,NOUN
булғорлар,NOUN
бумазей,NOUN
бунақа,NOUN
"бундайин ол,р",NOUN
бундақа,NOUN
бункер,NOUN
бунт,NOUN
бунёд,NOUN
бурам-бурам,NOUN
буранг,NOUN
буранда,NOUN
бурбонлар,NOUN
бурга,NOUN
бургутсифат,NOUN
бурда,NOUN
бурда-бурда,NOUN
бурда-сурда,NOUN
бурж,NOUN
буржуазия,NOUN
буржуй,NOUN
бурилиш,NOUN
бурмабел,NOUN
бурмаланиш,NOUN
бурмалаш,NOUN
бурмақора,NOUN
буромад,NOUN
бурро,NOUN
бурро-бурро,NOUN
бурсит,NOUN
бурт,NOUN
бурул,NOUN
бурут,NOUN
бурчактишлар,NOUN
бурят,NOUN
бурқут,NOUN
бус-бутун,NOUN
бут-бутун,NOUN
бутафория,NOUN
бутерброд,NOUN
бутирометр,NOUN
бутифос,NOUN
буткул,NOUN
бутси,NOUN
буфер,NOUN
буффонада,NOUN
буханка,NOUN
бухгалтерия,NOUN
бухори,NOUN
бухорхудот,NOUN
бухта,NOUN
бушлат,NOUN
буюм,NOUN
буюр,NOUN
буғдоймағиз,NOUN
буғдойпоя,NOUN
буғдойранг,NOUN
буғро,NOUN
буғролар,NOUN
буқа,NOUN
буқъа,NOUN
бюджет,NOUN
бюллетень,NOUN
бюро,NOUN
бюрократизм,NOUN
бюрократия,NOUN
бюст,NOUN
бў,NOUN
бўдана,NOUN
бўжи,NOUN
бўзафуруш,NOUN
бўзбола,NOUN
бўзранг,NOUN
бўзтўрғай,NOUN
бўй-баст,NOUN
бўйинбоғ,NOUN
бўйра,NOUN
бўйрафуруш,NOUN
бўйрачўп,NOUN
бўйсара,NOUN
бўйсира,NOUN
бўйўсар,NOUN
бўйқиз,NOUN
бўка,NOUN
бўкса,NOUN
бўлар,NOUN
бўлар-бўлмас,NOUN
бўлиб,NOUN
бўлиб-бўлиб,NOUN
бўлиниш,NOUN
бўлинмас,NOUN
бўлис,NOUN
бўлка,NOUN
бўлмаса,NOUN
бўлмағур,NOUN
бўлмиш,NOUN
бўлса,NOUN
бўлғуси,NOUN
бўм-бўш,NOUN
бўрдоқибоқар,NOUN
бўри,NOUN
бўрибосар,NOUN
бўригул,NOUN
бўрикалла,NOUN
бўрикўз,NOUN
бўроз,NOUN
бўроқуш,NOUN
бўрё,NOUN
бўса,NOUN
бўсаға,NOUN
бўтакўз,NOUN
бўтала,NOUN
бўталоқкўз,NOUN
бўтана,NOUN
бўтқа,NOUN
бўш-баёв,NOUN
бўягичлар,NOUN
бўғиз,NOUN
бўғимдумлар,NOUN
бўғимоёқлилар,NOUN
бўғиш,NOUN
бўғоз,NOUN
бўғот,NOUN
бўғра,NOUN
вабо,NOUN
вавағ,NOUN
вадаванг,NOUN
важ,NOUN
важ-тақал,NOUN
важу,NOUN
важҳ,NOUN
ваза,NOUN
вазиру-вузаро,NOUN
вазият,NOUN
вайиш,NOUN
вакансия,NOUN
вакансиялар,NOUN
вакант,NOUN
вакила,NOUN
вакуумметр,NOUN
вакцина,NOUN
валад,NOUN
валакисаланг,NOUN
валдирвасар,NOUN
валенка,NOUN
валериана,NOUN
валерьянка,NOUN
валиаҳд,NOUN
валидол,NOUN
валинеъмат,NOUN
валиш,NOUN
валлоҳ,NOUN
валлоҳи,NOUN
валфажри,NOUN
вальвация,NOUN
вальс,NOUN
валюта,NOUN
вампир,NOUN
вампирлар,NOUN
ванг-ванг,NOUN
вандализм,NOUN
вандаллар,NOUN
ваниль,NOUN
ванғ,NOUN
ваража,NOUN
варақа,NOUN
варвар,NOUN
варваризмлар,NOUN
варзиш,NOUN
вариант,NOUN
вариометр,NOUN
варрант,NOUN
варта,NOUN
варьете,NOUN
васвос,NOUN
васила,NOUN
васл,NOUN
васса,NOUN
вассалом,NOUN
васф,NOUN
ватар,NOUN
ватерпас,NOUN
ватерполист,NOUN
ватерполо,NOUN
ватт,NOUN
ваттметр,NOUN
ваучер,NOUN
вафот,NOUN
вахта,NOUN
вахтёр,NOUN
ваъз-насиҳат,NOUN
вағир-вуғур,NOUN
вақо,NOUN
вақт-бевақт,NOUN
вақт-вақт,NOUN
вақт-соати,NOUN
вақтбай,NOUN
вақти-соати,NOUN
вақтида,NOUN
вақфхўр,NOUN
ваҳдат,NOUN
ваҳдоният,NOUN
ваҳм,NOUN
ваҳмақуш,NOUN
ваҳшиёна,NOUN
вегетатив,NOUN
вегетация,NOUN
ведалар,NOUN
ведомость,NOUN
вездеход,NOUN
вей,NOUN
вексель,NOUN
велодром,NOUN
велопойга,NOUN
велоспорт,NOUN
велюр,NOUN
веналар,NOUN
венгер,NOUN
венгерлар,NOUN
венепункция,NOUN
венера,NOUN
венеролог,NOUN
венерология,NOUN
вентиль,NOUN
вентиляция,NOUN
вергул,NOUN
вердикт,NOUN
вермишель,NOUN
вернисаж,NOUN
верньер,NOUN
версия,NOUN
вертикал,NOUN
вертолёт,NOUN
верфь,NOUN
вестерн,NOUN
вестибюль,NOUN
ветеринар,NOUN
ветеринария,NOUN
вето,NOUN
вешалка,NOUN
взвод,NOUN
взнос,NOUN
вибрация,NOUN
вибро-,NOUN
виброболға,NOUN
виброизоляция,NOUN
виброметр,NOUN
виброғалвир,NOUN
вивеска,NOUN
видеоаппаратура,NOUN
видеобар,NOUN
видеоканал,NOUN
видеокассета,NOUN
видеосериал,NOUN
видеотасвир,NOUN
видеотека,NOUN
видеотехника,NOUN
видеофильм,NOUN
видеоёзув,NOUN
видо,NOUN
виж-виж,NOUN
вижир-вижир,NOUN
виз,NOUN
виза,NOUN
визир,NOUN
визит,NOUN
визитка,NOUN
визуал,NOUN
виключатель,NOUN
виконт,NOUN
викторина,NOUN
вилка,NOUN
вилла,NOUN
вилоят,NOUN
вилт,NOUN
вимпел,NOUN
виндикация,NOUN
винегрет,NOUN
винтовка,NOUN
виньетка,NOUN
виолончель,NOUN
вираж,NOUN
вирилизм,NOUN
виртуоз,NOUN
вируслар,NOUN
вирусология,NOUN
висир-висир,NOUN
вискоза,NOUN
вискозиметр,NOUN
вискозиметрия,NOUN
висмут,NOUN
висол,NOUN
виставка,NOUN
вит,NOUN
вит-вит,NOUN
витраж,NOUN
витрина,NOUN
вице-,NOUN
вице-адмирал,NOUN
вице-президент,NOUN
виш,NOUN
вишка,NOUN
включатель,NOUN
воажаб,NOUN
воажабо,NOUN
вобаста,NOUN
вовайлато,NOUN
вовайло,NOUN
водариғ,NOUN
водариғо,NOUN
водевиль,NOUN
водовоз,NOUN
водоканал,NOUN
водокачка,NOUN
водолаз,NOUN
водород,NOUN
воей,NOUN
военком,NOUN
военкомат,NOUN
вожиб,NOUN
воз,NOUN
войбў,NOUN
войбўй,NOUN
войдод,NOUN
вокал,NOUN
вокализм,NOUN
вокалист,NOUN
вокзал,NOUN
вола,NOUN
волида,NOUN
волидайн,NOUN
волость,NOUN
вольта,NOUN
вольтметр,NOUN
вольфрам,NOUN
волюнтаризм,NOUN
волюнтарист,NOUN
воронка,NOUN
восил,NOUN
вофуруш,NOUN
воя,NOUN
воқеа,NOUN
воқеанавис,NOUN
воқеъ,NOUN
воқиф,NOUN
воҳ,NOUN
воҳа,NOUN
воҳасрато,NOUN
воҳид,NOUN
вужуд,NOUN
вужудият,NOUN
вузаро,NOUN
вуй,NOUN
вулканизация,NOUN
вулканология,NOUN
вульгар,NOUN
вульгаризм,NOUN
вёрстка,NOUN
габарит,NOUN
